"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"01/22/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","2","$3.55","$1.32","-$711.32"
"01/22/2025","Sell to Close","FUTU 03/21/2025 90.00 C","CALL FUTU HLDGS LTD $90 EXP 03/21/25","1","$9.20","$0.69","$919.31"
"01/22/2025","Buy to Open","NVDA 03/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 03/21/25","4","$8.15","$2.64","-$3262.64"
"01/22/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","50","$27.49","$0.05","$1374.45"
"01/22/2025","Buy to Open","NVDA 03/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 03/21/25","2","$7.85","$1.32","-$1571.32"
"01/22/2025","Sell","GME","GAMESTOP CORP NEW CLASS A","20","$27.55","$0.02","$550.98"
"01/22/2025","Sell","IBIT","ISHARES BITCOIN ETF","50","$59.515","$0.09","$2975.66"
"01/21/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","7","$3.60","$4.62","-$2524.62"
"01/21/2025","Sell","GLD","SPDR GOLD SHARES ETF","10","$253.085","$0.07","$2530.78"
"01/21/2025","Sell to Close","QQQ 01/21/2025 522.00 P","PUT INVESCO QQQ TR $522 EXP 01/21/25","3","$0.79","$2.00","$235.00"
"01/21/2025","Buy to Open","QQQ 01/21/2025 522.00 P","PUT INVESCO QQQ TR $522 EXP 01/21/25","3","$0.92","$1.98","-$277.98"
"01/17/2025","Buy to Open","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","40","$0.14","$26.44","-$586.44"
"01/17/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","3","$3.29","$1.98","-$988.98"
"01/17/2025","Buy to Open","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","80","$0.13","$52.88","-$1092.88"
"01/17/2025","Buy","INTC","INTEL CORP","500","$21.41","","-$10705.00"
"01/17/2025","Sell","IBIT","ISHARES BITCOIN ETF","115","$59.9535","$0.21","$6894.44"
"01/17/2025","Sell","RUM","RUMBLE INC TENDER OFFER EXP: 02/04/25","400","$12.7411","$0.21","$5096.23"
"01/17/2025","Buy to Open","FUTU 03/21/2025 90.00 C","CALL FUTU HLDGS LTD $90 EXP 03/21/25","2","$8.35","$1.32","-$1671.32"
"01/17/2025","Sell to Close","MSTR 03/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 03/21/25","1","$32.76","$0.75","$3275.25"
"01/16/2025","Buy to Open","FUTU 03/21/2025 90.00 C","CALL FUTU HLDGS LTD $90 EXP 03/21/25","1","$4.45","$0.66","-$445.66"
"01/16/2025","Buy","RUM","RUMBLE INC TENDER OFFER EXP: 02/04/25","400","$12.27","","-$4908.00"
"01/16/2025","Sell","GLD","SPDR GOLD SHARES ETF","20","$250.64","$0.14","$5012.66"
"01/16/2025 as of 01/15/2025","Bank Interest","","BANK INT ...525 SCHWAB BANK","","","","$0.40"
"01/15/2025","Buy to Open","MSTR 03/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 03/21/25","2","$23.32","$1.32","-$4665.32"
"01/15/2025","Sell","GLD","SPDR GOLD SHARES ETF","20","$248.5613","$0.14","$4971.09"
"01/15/2025","Buy to Open","MSTR 03/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 03/21/25","2","$23.49","$1.32","-$4699.32"
"01/14/2025","Sell to Close","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","2","$2.90","$1.35","$578.65"
"01/14/2025","Buy","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","150","$24.905","","-$3735.75"
"01/14/2025","Sell to Close","UVXY 02/21/2025 23.00 C","CALL PROSHARES ULTRA VIX$23 EXP 02/21/25","3","$2.78","$2.02","$831.98"
"01/14/2025","Sell to Close","NVDA 02/28/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/28/25","7","$2.76","$4.72","$1927.28"
"01/14/2025","Sell to Close","GME 02/21/2025 45.00 C","CALL GAMESTOP CORP NEW $45 EXP 02/21/25","15","$0.98","$9.99","$1460.01"
"01/14/2025","Sell to Close","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","2","$2.95","$1.34","$588.66"
"01/14/2025","Buy to Open","NVDA 02/28/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/28/25","7","$3.83","$4.62","-$2685.62"
"01/13/2025","Sell to Close","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","4","$4.26","$2.70","$1701.30"
"01/13/2025","Sell to Close","BNTX 03/21/2025 120.00 C","CALL BIONTECH SE $120 EXP 03/21/25","1","$7.80","$0.68","$779.32"
"01/13/2025","Buy to Open","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","4","$4.50","$2.64","-$1802.64"
"01/10/2025","Buy to Open","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","3","$3.50","$1.98","-$1051.98"
"01/10/2025","Buy to Open","UVXY 02/21/2025 23.00 C","CALL PROSHARES ULTRA VIX$23 EXP 02/21/25","3","$3.61","$1.98","-$1084.98"
"01/10/2025","Sell to Close","BNTX 03/21/2025 120.00 C","CALL BIONTECH SE $120 EXP 03/21/25","2","$11.92","$1.40","$2382.60"
"01/10/2025","Buy to Open","BNTX 03/21/2025 120.00 C","CALL BIONTECH SE $120 EXP 03/21/25","2","$11.80","$1.32","-$2361.32"
"01/10/2025","Sell to Close","SPY 01/10/2025 579.00 P","PUT SPDR S&P ...500 $579 EXP 01/10/25","5","$1.14","$3.33","$566.67"
"01/10/2025","Buy to Open","SPY 01/10/2025 579.00 P","PUT SPDR S&P ...500 $579 EXP 01/10/25","5","$1.48","$3.30","-$743.30"
"01/10/2025","Buy to Open","IBIT 02/21/2025 53.00 P","PUT ISHR BITCOIN TR ETF $53 EXP 02/21/25","1","$3.85","$0.66","-$385.66"
"01/10/2025","Buy to Open","BNTX 03/21/2025 120.00 C","CALL BIONTECH SE $120 EXP 03/21/25","1","$11.71","$0.66","-$1171.66"
"01/10/2025","Buy","GLD","SPDR GOLD SHARES ETF","50","$248.22","","-$12411.00"
"01/10/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","250","$23.30","$0.20","$5824.80"
"01/10/2025","Buy","IBIT","ISHARES BITCOIN ETF","300","$53.595","","-$16078.50"
"01/10/2025","Sell to Close","SQ 03/21/2025 110.00 C","CALL BLOCK INC $110 EXP 03/21/25","15","$1.17","$10.00","$1745.00"
"01/08/2025","Sell to Close","SQ 03/21/2025 110.00 C","CALL BLOCK INC $110 EXP 03/21/25","35","$1.6071","$23.36","$5601.64"
"01/08/2025","Sell to Close","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","5","$3.85","$3.36","$1921.64"
"01/08/2025","Sell to Close","FUTU 02/21/2025 95.00 C","CALL FUTU HLDGS LTD $95 EXP 02/21/25","8","$1.34","$5.32","$1066.68"
"01/08/2025","Sell","RUM","RUMBLE INC TENDER OFFER EXP: 02/04/25","170","$12.1201","$0.09","$2060.33"
"01/08/2025","Sell","SEDG","SOLAREDGE TECHNOLOGIES I","250","$15.7101","$0.15","$3927.38"
"01/08/2025","Sell","TSLA","TESLA INC","5","$394.21","$0.05","$1971.00"
"01/08/2025","Sell to Close","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","6","$3.95","$4.06","$2365.94"
"01/08/2025","Sell","PDYN","PALLADYNE AI CORP","200","$7.0236","$0.07","$1404.65"
"01/08/2025","Sell","RR","RICHTECH ROBOTICS INC CLASS B","200","$3.005","$0.05","$600.95"
"01/08/2025","Sell","SERV","SERVE ROBOTICS INC","100","$16.461","$0.07","$1646.03"
"01/08/2025","Buy to Open","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","11","$4.30","$7.27","-$4737.27"
"01/08/2025","Sell to Close","MSTR 03/21/2025 450.00 C","CALL MICROSTRATEGY INC $450 EXP 03/21/25","1","$34.96","$0.76","$3495.24"
"01/08/2025","Sell to Close","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","12","$3.97","$8.09","$4755.91"
"01/08/2025","Sell","QUBT","QUANTUM COMPUTING INC","300","$10.8425","$0.14","$3252.61"
"01/07/2025","Buy to Open","MSTR 03/21/2025 450.00 C","CALL MICROSTRATEGY INC $450 EXP 03/21/25","1","$40.60","$0.66","-$4060.66"
"01/07/2025","Buy to Open","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","6","$4.55","$3.97","-$2733.97"
"01/07/2025","Sell","NEOV","NEOVOLTA INC","800","$4.9304","$0.24","$3944.08"
"01/07/2025","Sell to Close","MSTR 02/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 02/21/25","2","$14.16","$1.41","$2830.59"
"01/06/2025","Buy","PDYN","PALLADYNE AI CORP","200","$9.6141","","-$1922.82"
"01/06/2025","Sell","RR","RICHTECH ROBOTICS INC CLASS B","600","$4.19","$0.17","$2513.83"
"01/06/2025","Buy to Open","GME 02/21/2025 45.00 C","CALL GAMESTOP CORP NEW $45 EXP 02/21/25","15","$2.90","$9.90","-$4359.90"
"01/06/2025","Sell","NEOV","NEOVOLTA INC","200","$5.646","$0.06","$1129.14"
"01/06/2025","Sell","SERV","SERVE ROBOTICS INC","50","$23.415","$0.04","$1170.71"
"01/06/2025","Sell","TSLA","TESLA INC","5","$403.86","$0.06","$2019.24"
"01/06/2025","Buy","RUM","RUMBLE INC CLASS A","170","$13.885","","-$2360.45"
"01/06/2025","Buy to Open","MSTR 02/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 02/21/25","1","$21.21","$0.66","-$2121.66"
"01/06/2025","Sell","INTC","INTEL CORP","50","$20.305","$0.04","$1015.21"
"01/06/2025","Sell","JD","JD COM INC FSPONSORED ADR 1 ADR REPS 2 ORD SHS","80","$35.1027","$0.09","$2808.13"
"01/06/2025","Sell to Close","NVDA 01/10/2025 155.00 C","CALL NVIDIA CORP $155 EXP 01/10/25","3","$1.93","$2.01","$576.99"
"01/06/2025","Buy to Open","MSTR 02/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 02/21/25","1","$19.87","$0.66","-$1987.66"
"01/06/2025","Sell","RR","RICHTECH ROBOTICS INC CLASS B","500","$4.164","$0.14","$2081.86"
"01/06/2025","Buy","SEDG","SOLAREDGE TECHNOLOGIES I","250","$18.05","","-$4512.50"
"01/06/2025","Sell","LASE","LASER PHOTONICS CORP","800","$5.594","$0.25","$4474.95"
"01/06/2025","Buy to Open","NVDA 01/10/2025 155.00 C","CALL NVIDIA CORP $155 EXP 01/10/25","3","$1.25","$1.98","-$376.98"
"01/06/2025","Buy to Open","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","1","$7.78","$0.66","-$778.66"
"01/06/2025","Sell","JD","JD COM INC FSPONSORED ADR 1 ADR REPS 2 ORD SHS","20","$35.535","$0.02","$710.68"
"01/06/2025","Buy to Open","NVDA 02/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 02/21/25","5","$7.53","$3.30","-$3768.30"
"01/06/2025","Sell","INTC","INTEL CORP","100","$20.89","$0.08","$2088.92"
"01/06/2025","Sell","RR","RICHTECH ROBOTICS INC CLASS B","200","$4.9827","$0.06","$996.48"
"01/06/2025","Sell to Close","LYFT 02/21/2025 13.00 C","CALL LYFT INC $13 EXP 02/21/25","5","$2.31","$3.34","$1151.66"
"01/03/2025","Buy","RR","RICHTECH ROBOTICS INC CLASS B","1,100","$3.279","","-$3606.90"
"01/03/2025","Buy","SERV","SERVE ROBOTICS INC","150","$18.83","","-$2824.50"
"01/03/2025","Sell","AEVA","AEVA TECHNOLOGIES INC","1,000","$5.038","$0.31","$5037.69"
"01/03/2025","Sell","ALAB","ASTERA LABS INC","10","$137.855","$0.04","$1378.51"
"01/03/2025","Buy","RR","RICHTECH ROBOTICS INC CLASS B","400","$2.879","","-$1151.60"
"01/02/2025","Buy","QUBT","QUANTUM COMPUTING INC","300","$17.5791","","-$5273.73"
"01/02/2025","Sell","UAMY","US ANTIMONY CORP","2,500","$1.77","$0.53","$4424.47"
"01/02/2025","Buy to Open","LYFT 02/21/2025 13.00 C","CALL LYFT INC $13 EXP 02/21/25","5","$1.81","$3.30","-$908.30"
"01/02/2025","Buy","AEVA","AEVA TECHNOLOGIES INC","1,000","$4.996","","-$4996.00"
"01/02/2025","Buy to Open","SQ 03/21/2025 110.00 C","CALL BLOCK INC $110 EXP 03/21/25","25","$1.96","$16.53","-$4916.53"
"01/02/2025 as of 12/31/2024","Expired","QQQ 12/31/2024 508.00 P","PUT INVESCO QQQ TR $508 EXP 12/31/24","-3","","",""
